PSurf_Winter,Rainf_Winter,Snowf_Winter,Tair_Winter,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.5253458,0.30011627,3.328745e-08,0.80838394,0.86760813,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4803176,0.6305336,3.2355988e-08,0.7600212,0.7806558,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3082137,0.61580527,3.2490224e-08,0.6635189,0.653459,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.19774628,0.43610427,2.9081374e-08,0.57360077,0.53536254,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.044439316,0.4385719,3.1140186e-08,0.4793663,0.36968023,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.08305931,0.6046269,1.1808592e-08,0.47483063,0.30275172,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.13515806,0.6162082,7.0726905e-08,0.47914505,0.23215884,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.06808758,0.5755414,5.7954885e-08,0.44644165,0.26754433,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.39498106,6.0729874e-08,0.4357586,0.32292277,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.08281231,0.40815452,5.8824977e-08,0.41373634,0.15931469,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.29686975,0.4311578,1.6423062e-08,0.47095108,0.20598143,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5711441,0.18709192,3.4972935e-08,0.5281658,0.22894901,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6208205,0.34822592,2.4792321e-08,0.5545025,0.4531383,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.61759424,0.30954894,8.338818e-08,0.5261173,0.5648487,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6208339,0.27557346,5.587596e-08,0.48002243,0.6105272,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.66880655,0.1504434,1.396572e-07,0.48229218,0.64340097,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7417855,0.22929546,1.7530552e-07,0.48002243,0.5879267,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.76044893,0.31144628,1.1353944e-07,0.46912193,0.5965263,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.75161743,0.36854175,2.5393973e-07,0.4693432,0.6107457,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7761698,0.3117343,2.869398e-07,0.4518547,0.6216684,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.84911346,0.2415056,2.9251112e-07,0.4652443,0.64011985,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.862772,0.10885492,1.3376844e-07,0.46297646,0.66134065,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.85398674,0.31875834,7.1724074e-08,0.4434414,0.68375105,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.888093,0.31174704,9.864597e-08,0.44797897,0.69409317,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.85766363,0.5286292,1.022674e-07,0.42434502,0.29029518,0.46772367,0.44200084,0.5627861,0.6642121,1.0,1.0,1.0,0.5918368,0.8259337,0.39869618,0.5261028
0.41714144,0.49036583,5.4806552e-08,0.20770645,0.40637058,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.15073633,0.7027774,6.972708e-08,0.03965187,0.48153585,0.48408204,0.3880983,0.5980015,0.71575844,0.45035577,0.25862068,0.32786882,0.3233083,0.6821705,0.20758279,0.44516388
0.34479332,0.6756629,2.2743151e-08,0.09254646,0.31742197,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.43292665,0.47347704,6.01579e-08,0.12159538,0.17524534,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.84774923,0.511786,1.15332824e-07,0.32616043,0.14797646,0.04882343,0.64532125,1.0,0.73932254,0.6819211,0.5114942,0.50491804,0.4092374,1.0,0.21616058,0.46944556
0.37200356,0.55516636,6.559243e-08,0.73368263,0.7991515,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.21265507,0.43791357,1.2592119e-07,0.6131115,0.6829874,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.16499901,0.65964687,1.4003064e-07,0.5670166,0.4714437,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.15304518,0.71412325,1.9778409e-07,0.50980186,0.28253525,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.1970458,0.5509008,1.9640156e-07,0.5229702,0.25330073,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.19794512,0.38847634,1.312096e-07,0.47029305,0.14572686,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.077819824,0.39507386,5.8599305e-08,0.44644165,0.16677743,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.0,0.5181645,1.3009057e-08,0.3699112,0.30745178,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.097622395,0.5219917,5.663034e-08,0.38761902,0.15935582,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.42867756,0.60484135,5.1826987e-08,0.50387573,0.35710043,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.54386234,0.79006004,6.445219e-08,0.53248596,0.4056509,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5841794,0.7115562,1.2806585e-08,0.54133415,0.53735155,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5891261,0.41995218,1.6046672e-08,0.506361,0.6059434,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.61518717,0.4082792,6.008485e-08,0.48229218,0.65728277,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.61958504,0.8434819,5.7379047e-08,0.46912384,0.7128872,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7092414,0.7111826,5.7691363e-08,0.45617104,0.650255,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7474332,0.69177556,6.525421e-08,0.4539032,0.62324494,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74930954,0.7166331,5.447759e-08,0.4693432,0.62842184,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74839973,0.55029225,7.1892394e-08,0.45639038,0.6397049,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7659111,0.42582723,3.1162436e-08,0.47841263,0.6655696,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7793374,0.42359707,1.6793336e-08,0.47431755,0.6872433,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7969203,0.2788529,1.7837263e-07,0.44797707,0.70743257,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8664818,0.5874326,2.562432e-07,0.45251274,0.7175589,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4021821,0.7121259,3.3099974e-07,0.2276802,0.5321763,0.46495527,0.43919793,0.5751115,0.6745213,1.0,0.697318,1.0,0.8066596,0.9234673,0.42957628,0.4775394
0.19570637,0.691725,2.6308012e-07,0.10139847,0.50211865,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.41679382,0.72997236,1.4872397e-07,0.09730148,0.25672024,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.4916129,0.75889564,8.541233e-08,0.21151161,0.17420298,0.3897068,0.46550235,0.7142123,0.6715759,1.0,0.7030651,1.0,0.6025779,1.0,0.31497687,0.57466614
0.8138571,0.8600031,4.1812473e-08,0.36091232,0.41315,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.30576324,0.8702271,6.719564e-08,0.6810036,0.7021913,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.25858688,0.7699158,1.499695e-07,0.6194744,0.5235625,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27787828,0.8911574,8.243662e-08,0.6106205,0.39399368,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.25080824,0.65936697,1.1118872e-07,0.5513592,0.27904695,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3089962,0.6736858,1.0393893e-07,0.5820141,0.15826553,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2525339,0.6146735,1.3910207e-07,0.46575737,0.17610115,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.13365269,0.7934406,2.425025e-07,0.43963814,0.28754133,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.5286175,2.1356476e-07,0.40488243,0.42014724,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.24370956,0.39328513,2.8167386e-07,0.42917442,0.15774256,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.40852737,0.41743806,2.3208834e-07,0.48843765,0.44914478,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5556493,0.6359441,2.1137556e-07,0.53248215,0.5544948,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5645008,0.46445248,1.268296e-07,0.5149956,0.61840326,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.55854654,0.5869278,1.0041448e-07,0.47117043,0.6698751,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.60458326,0.98280394,1.5473013e-07,0.46458626,0.708245,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59312105,0.72681355,2.6460117e-07,0.43846703,0.7523343,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6898799,0.7254449,2.4366702e-07,0.44732094,0.7210302,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73990774,0.42635408,1.2642259e-07,0.4627571,0.66871077,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7336054,0.47877672,1.0965349e-07,0.46297646,0.6668212,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74644756,0.5347409,1.0746255e-07,0.46751404,0.67276376,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7548256,0.72300386,1.7164953e-07,0.47841454,0.7022144,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7629652,0.7050688,1.9413442e-07,0.47431564,0.7256147,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.78514004,0.5046537,1.8717277e-07,0.45909882,0.7474322,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.47137785,0.40680692,1.4379678e-07,0.68510246,0.4145456,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.43927813,0.39106914,1.2361559e-07,0.66534805,0.3810237,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.37966347,0.4382359,1.2806805e-07,0.6169872,0.2503329,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.34520435,0.4854423,1.05445096e-07,0.5972328,0.077204645,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.27124882,0.617725,1.3913615e-07,0.4591713,0.14739472,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.05373335,0.7732718,1.7654402e-07,0.4176159,0.3106045,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.055387497,0.6980845,1.3730342e-07,0.4353199,0.4722914,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.32688522,0.67965806,1.3483091e-07,0.43122292,0.3085739,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.4358468,0.6621603,7.5156386e-08,0.48390198,0.429936,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.56372404,0.72087777,3.555972e-08,0.5145588,0.60719055,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.55729294,0.8860935,9.861888e-08,0.49297333,0.62828463,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5285425,0.95662856,4.689999e-08,0.4580021,0.661236,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5625386,0.89966273,3.0610217e-08,0.42302895,0.7613972,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.50675726,0.6897489,6.184671e-08,0.40122604,0.8411158,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5835767,0.6271008,1.3157171e-07,0.4014473,0.86829215,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.69322014,0.6926825,1.8756027e-07,0.4366398,0.7806452,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6747546,0.3348302,2.6292847e-07,0.45639038,0.7039091,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73848534,0.19673857,2.1694895e-07,0.46773338,0.71233004,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7624669,0.26144847,2.3194127e-07,0.4720497,0.7414213,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4816742,0.2593557,2.9492165e-07,0.6826153,0.4842059,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4267683,0.48116156,3.1348404e-07,0.6651287,0.46835548,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.40081978,0.60561097,2.0777874e-07,0.63220406,0.30514377,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.34960842,0.5521436,4.8739775e-08,0.55750465,0.1838072,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.10228968,0.50353897,1.0353877e-07,0.40854263,0.16779739,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.00028848648,0.45211318,1.3129976e-07,0.37810707,0.2425037,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.2703848,0.5558684,9.676797e-08,0.43100548,0.39324766,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5462613,0.4381911,1.961963e-07,0.5057049,0.61687106,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5627427,0.3586175,9.5062866e-08,0.48163223,0.6264246,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.53951836,0.30230245,6.621293e-08,0.442564,0.6626988,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5431385,0.17952773,1.3052382e-07,0.4119072,0.7927211,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.47669077,0.13980529,1.2581765e-07,0.37942314,0.9026889,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5512204,0.18332162,9.237059e-08,0.39917755,0.93149775,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.45531368,0.13312486,8.108599e-08,0.63425255,0.4937976,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.44136858,0.25250152,6.585614e-08,0.6101818,0.55423397,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.2837,0.42795244,1.065486e-07,0.4830227,0.6781785,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.14867735,0.38780656,1.3051522e-07,0.44578362,0.42820996,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.32274008,0.44488284,9.408596e-08,0.53979874,0.82171935,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.23218632,0.7038338,8.661485e-08,0.42580986,0.6764583,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.28431416,0.7320298,9.0766925e-08,0.4805355,0.46088976,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.27060556,0.6029496,6.123483e-08,0.48711967,0.707316,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.32746553,0.6709261,4.595445e-08,0.5111923,0.3637405,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.39606857,0.6167327,5.3441592e-08,0.5200443,0.29561573,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.32353115,0.52058995,1.4248477e-08,0.5220909,0.29256195,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
